,GroupId,SubgroupId,id,Departure,Arrival,Entrance,CheckinSum,nSubgroups,SubgroupSize,GroupSize,Thrill,Kiddie,Everybody,Pavilion,Beer Garden,Food,Shopping,Restroom,Lawn,Info,Arcade,First Aid,Stage,Show Hall,Thrill Time,Kiddie Time,Everybody Time,Pavilion Time,Beer Garden Time,Food Time,Shopping Time,Restroom Time,Lawn Time,Info Time,Arcade Time,First Aid Time,Stage Time,Show Hall Time,Entrance Time,Park Time
331,229,332,115296,2014-06-06 21:10:45,2014-06-06 08:21:19,1,479,2,3,5,4,5,3,2,1,5,5,1,0,0,3,0,1,0,0.44972222222222225,0.58,0.5922222222222222,0.40305555555555556,0.648611111111111,3.145277777777778,1.2797222222222222,0.25722222222222224,0.0,0,1.1208333333333333,0.0,1.0622222222222222,0.0,0.013055555555555555,12.810833333333333
332,229,333,885675,2014-06-06 22:20:11,2014-06-06 08:21:19,1,523,2,2,5,10,4,3,1,4,0,7,1,2,0,1,0,0,0,2.6155555555555554,0.9277777777777777,0.3016666666666667,0.4602777777777778,1.7197222222222224,0.0,3.106666666666667,0.20500000000000002,0.9597222222222223,0,0.4772222222222222,0.0,0.0,0.0,0.012777777777777779,13.968333333333334
333,230,334,1352405,2014-06-06 13:13:14,2014-06-06 08:21:22,1,426,1,1,1,9,0,1,0,0,1,2,1,2,0,0,0,0,1,1.6844444444444444,0.0,0.07638888888888888,0.0,0.0,0.41277777777777774,0.43444444444444447,0.12444444444444444,0.8013888888888889,0,0.0,0.0,0.0,0.6086111111111111,0.009166666666666667,4.855277777777778
334,231,335,1465836,2014-06-06 21:37:20,2014-06-06 08:21:27,1,465,1,3,3,10,0,2,0,1,3,4,2,3,0,1,0,0,0,0.8827777777777778,0.0,0.4727777777777778,0.0,1.0508333333333333,3.258888888888889,1.1919444444444445,0.32916666666666666,1.0147222222222223,0,0.5255555555555556,0.0,0.0,0.0,0.015000000000000001,13.249722222222221
335,232,336,356121,2014-06-06 22:44:30,2014-06-06 08:21:31,1,369,1,2,2,6,3,3,2,0,2,6,0,0,0,1,0,1,0,2.0605555555555557,0.6127777777777778,0.4402777777777778,0.5580555555555555,0.0,0.8216666666666667,2.8319444444444444,0.0,0.0,0,1.1647222222222224,0.0,1.3383333333333334,0.0,0.014444444444444446,14.368611111111111
336,233,337,810887,2014-06-06 22:36:59,2014-06-06 08:21:53,1,619,1,2,2,6,7,6,1,3,5,3,1,0,0,1,0,1,1,1.5450000000000002,0.7180555555555556,0.7747222222222222,0.11194444444444444,2.2575,2.5949999999999998,0.8191666666666666,0.14,0.0,0,0.15083333333333335,0.0,1.345,0.7211111111111111,0.010555555555555556,14.241111111111111
337,234,338,443367,2014-06-06 20:08:33,2014-06-06 08:21:55,1,307,1,4,4,9,6,3,0,0,2,7,2,0,0,0,0,0,0,0.65,0.9919444444444444,0.37694444444444447,0.0,0.0,1.708611111111111,2.531388888888889,0.45777777777777773,0.0,0,0.0,0.0,0.0,0.0,0.01361111111111111,11.763611111111112
338,235,339,1439010,2014-06-06 21:43:29,2014-06-06 08:22:16,1,684,2,2,6,7,4,3,2,2,1,4,1,0,0,0,0,0,3,1.4622222222222223,0.42833333333333334,0.9080555555555556,0.4922222222222222,1.1016666666666666,0.6469444444444445,2.5413888888888887,0.10444444444444444,0.0,0,0.0,0.0,0.0,2.6258333333333335,0.012777777777777779,13.340833333333334
339,235,340,1861552,2014-06-06 21:45:26,2014-06-06 08:22:16,1,750,2,4,6,23,0,5,4,0,4,2,3,1,0,1,0,1,0,2.8630555555555555,0.0,0.5627777777777777,1.3847222222222222,0.0,2.498611111111111,0.455,0.45111111111111113,0.6344444444444445,0,0.16444444444444445,0.0,1.1927777777777777,0.0,0.011666666666666665,13.374444444444444
340,236,341,25792,2014-06-06 22:21:41,2014-06-06 08:22:20,1,502,2,2,6,5,3,3,2,4,1,8,1,3,0,1,0,0,0,1.0441666666666667,0.4788888888888889,0.8311111111111111,0.8952777777777778,2.6580555555555554,0.4463888888888889,2.4980555555555553,0.18944444444444444,0.9930555555555556,0,0.4588888888888889,0.0,0.0,0.0,0.0125,13.976666666666668
341,236,342,226280,2014-06-06 22:17:44,2014-06-06 08:22:20,1,866,2,4,6,20,0,9,3,0,1,8,4,2,0,1,0,0,0,2.104722222222222,0.0,1.5494444444444444,1.0383333333333333,0.0,0.9122222222222223,2.680833333333333,1.0158333333333334,0.8255555555555555,0,0.16916666666666666,0.0,0.0,0.0,0.01138888888888889,13.911944444444446
342,237,343,1080834,2014-06-06 22:27:32,2014-06-06 08:22:24,1,629,1,2,2,9,5,3,0,5,0,9,3,2,0,1,0,0,1,0.9252777777777778,0.4741666666666667,0.7575000000000001,0.0,2.3311111111111114,0.0,2.656944444444444,0.5219444444444444,0.7325,0,0.5741666666666667,0.0,0.0,0.6297222222222222,0.010833333333333334,14.07472222222222
343,238,344,1403341,2014-06-06 22:21:39,2014-06-06 08:23:07,1,476,1,3,3,9,5,1,1,0,2,8,2,0,0,0,0,0,2,1.5138888888888888,0.5511111111111112,0.06194444444444445,0.5052777777777778,0.0,0.9177777777777778,3.6108333333333333,0.47555555555555556,0.0,0,0.0,0.0,0.0,1.2808333333333333,0.013055555555555555,13.9625
344,239,345,1509635,2014-06-06 22:24:14,2014-06-06 08:23:17,1,492,2,3,6,9,7,3,0,2,1,7,5,1,0,0,0,0,2,0.6191666666666666,1.118888888888889,0.41000000000000003,0.0,1.8077777777777777,0.7808333333333334,3.5436111111111113,0.9694444444444444,0.2994444444444444,0,0.0,0.0,0.0,1.5322222222222224,0.011666666666666665,14.004166666666668
345,239,346,1711423,2014-06-06 22:39:40,2014-06-06 08:23:17,1,1119,2,3,6,18,0,15,2,0,1,6,3,2,0,0,1,0,2,2.837777777777778,0.0,1.618611111111111,0.5588888888888889,0.0,0.5897222222222223,1.8866666666666667,0.6380555555555555,0.4488888888888889,0,0.0,0.3608333333333333,0.0,1.6008333333333333,0.011944444444444445,14.261111111111111
346,240,347,596157,2014-06-06 20:11:13,2014-06-06 08:23:39,1,793,2,4,5,30,0,6,1,0,1,2,0,0,0,1,0,0,0,5.501111111111111,0.0,0.9480555555555555,0.5119444444444444,0.0,0.7908333333333334,0.8805555555555556,0.0,0.0,0,0.2886111111111111,0.0,0.0,0.0,0.009444444444444445,11.783333333333335
347,240,348,2007515,2014-06-06 20:12:09,2014-06-06 08:23:39,1,854,2,1,5,25,0,6,1,0,3,6,5,1,0,1,0,0,1,3.3369444444444443,0.0,0.4738888888888889,0.13555555555555554,0.0,1.6908333333333334,2.0655555555555556,1.0033333333333334,0.08833333333333333,0,0.0938888888888889,0.0,0.0,0.7080555555555555,0.008611111111111113,11.799722222222222
348,241,349,1667330,2014-06-06 20:28:35,2014-06-06 08:23:53,1,369,1,4,4,7,2,1,2,0,2,4,1,1,0,1,0,1,0,1.2461111111111112,0.7127777777777777,0.1363888888888889,0.6722222222222223,0.0,1.1777777777777778,1.777777777777778,0.28194444444444444,0.1238888888888889,0,0.5997222222222223,0.0,1.2380555555555555,0.0,0.0125,12.065833333333336
349,242,350,275872,2014-06-06 21:16:41,2014-06-06 08:23:56,1,518,2,2,7,5,5,5,0,4,0,4,2,1,0,1,0,0,2,0.27972222222222226,1.06,1.0494444444444444,0.0,2.558333333333333,0.0,2.0388888888888888,0.49083333333333334,0.11638888888888889,0,0.09472222222222222,0.0,0.0,1.7441666666666669,0.010833333333333334,12.868333333333332
350,242,351,64304,2014-06-06 21:14:15,2014-06-06 08:23:56,1,986,2,5,7,18,0,6,3,0,2,6,2,4,0,1,0,0,0,1.7172222222222222,0.0,0.5297222222222222,0.91,0.0,1.2633333333333332,2.586111111111111,0.315,1.5269444444444444,0,0.5022222222222222,0.0,0.0,0.0,0.01,12.828611111111112
351,243,352,1679652,2014-06-06 22:37:25,2014-06-06 08:23:58,1,587,1,5,5,10,3,6,1,0,1,12,2,2,0,0,0,0,0,1.0994444444444444,0.23194444444444443,0.66,0.25805555555555554,0.0,0.40611111111111114,4.21,0.3705555555555556,1.1219444444444444,0,0.0,0.0,0.0,0.0,0.010833333333333334,14.213333333333333
352,244,353,236573,2014-06-06 20:18:07,2014-06-06 08:24:01,1,477,1,3,3,2,4,2,2,1,4,3,2,2,0,0,0,1,0,0.16444444444444445,0.3652777777777778,0.24250000000000002,0.9108333333333333,1.0955555555555556,1.883888888888889,1.1827777777777777,0.3427777777777778,0.4425,0,0.0,0.0,1.2513888888888889,0.0,0.01388888888888889,11.887777777777778
353,245,354,271049,2014-06-06 21:44:12,2014-06-06 08:24:17,1,785,1,2,2,11,3,2,1,1,5,8,4,0,0,1,0,1,1,1.281388888888889,0.2994444444444444,0.19805555555555554,0.12277777777777778,0.5186111111111111,3.6580555555555554,2.218611111111111,0.7341666666666666,0.0,0,0.3025,0.0,1.2080555555555557,0.5780555555555555,0.01111111111111111,13.320833333333333
354,246,355,1697086,2014-06-06 21:24:28,2014-06-06 08:24:20,1,449,2,3,7,6,3,1,2,5,2,8,1,2,0,1,0,1,0,0.5413888888888889,0.2825,0.17777777777777776,0.3688888888888889,2.1091666666666664,1.5408333333333333,2.1680555555555556,0.17972222222222223,0.8780555555555555,0,0.37805555555555553,0.0,1.2161111111111111,0.0,0.011944444444444445,12.990277777777779
355,246,356,88388,2014-06-06 21:23:56,2014-06-06 08:24:20,1,960,2,4,7,24,0,8,4,0,4,3,3,1,0,1,1,0,0,2.395555555555555,0.0,1.4947222222222223,1.4775,0.0,1.5066666666666668,0.9202777777777779,0.675,0.3788888888888889,0,0.2825,0.4347222222222222,0.0,0.0,0.010833333333333334,12.9825
356,247,357,1363727,2014-06-06 20:32:18,2014-06-06 08:24:37,1,569,1,2,2,7,2,5,0,0,1,7,0,1,0,1,0,1,0,0.7266666666666667,0.18083333333333332,0.65,0.0,0.0,0.8030555555555555,3.701388888888889,0.0,0.6266666666666667,0,0.7286111111111111,0.0,1.1683333333333332,0.0,0.0125,12.115555555555556
357,248,358,168789,2014-06-06 22:32:09,2014-06-06 08:24:52,1,429,1,4,4,9,4,1,1,3,2,10,0,1,0,1,0,1,1,0.6397222222222222,0.8630555555555556,0.09166666666666666,0.20222222222222222,1.3097222222222222,0.8330555555555555,3.6186111111111114,0.0,0.14,0,0.638888888888889,0.0,1.2883333333333333,0.7675,0.011944444444444445,14.109444444444446
358,249,359,718869,2014-06-06 22:35:09,2014-06-06 08:24:57,1,423,1,3,3,6,2,4,1,0,2,14,3,2,0,0,0,0,0,1.2455555555555555,0.18222222222222223,0.6180555555555556,0.5125,0.0,0.8186111111111111,4.538333333333333,0.6411111111111112,0.9397222222222222,0,0.0,0.0,0.0,0.0,0.01138888888888889,14.158611111111112
359,250,360,788576,2014-06-06 21:40:22,2014-06-06 08:24:57,1,684,1,2,2,22,0,2,1,0,1,4,2,2,0,0,0,0,2,6.401388888888889,0.0,0.1875,0.5505555555555556,0.0,0.725,1.2294444444444443,0.4277777777777778,0.38027777777777777,0,0.0,0.0,0.0,1.5844444444444443,0.008055555555555555,13.248888888888889
360,251,361,1678754,2014-06-06 13:18:14,2014-06-06 08:25:03,1,150,1,5,5,8,0,0,0,0,0,3,0,0,0,1,0,0,0,1.0452777777777778,0.0,0.0,0.0,0.0,0.0,1.4580555555555557,0.0,0.0,0,0.25722222222222224,0.0,0.0,0.0,0.014166666666666666,4.872222222222222
361,252,362,574150,2014-06-06 21:42:35,2014-06-06 08:25:18,1,564,1,4,4,13,2,2,1,0,2,13,1,1,0,0,0,0,0,1.2766666666666666,0.4983333333333333,0.2122222222222222,0.20638888888888887,0.0,0.8325,5.229722222222223,0.19416666666666668,0.4880555555555556,0,0.0,0.0,0.0,0.0,0.013333333333333334,13.274722222222222
362,253,363,684239,2014-06-06 21:12:56,2014-06-06 08:25:24,1,417,1,3,3,6,4,2,1,2,1,9,4,1,0,1,0,0,0,0.8672222222222222,0.455,0.22861111111111113,0.3302777777777778,1.5538888888888889,0.8955555555555555,4.135555555555555,0.8049999999999999,0.18666666666666665,0,0.5044444444444445,0.0,0.0,0.0,0.010833333333333334,12.781388888888888
363,254,364,1724998,2014-06-06 22:11:08,2014-06-06 08:25:26,1,501,2,2,4,5,2,4,1,1,7,5,0,2,0,1,0,0,0,1.1969444444444444,0.1338888888888889,0.4666666666666667,0.1388888888888889,0.25,5.568888888888889,1.9747222222222223,0.0,0.7505555555555555,0,0.47250000000000003,0.0,0.0,0.0,0.01,13.751666666666667
364,254,365,17612,2014-06-06 22:13:13,2014-06-06 08:25:26,1,882,2,2,4,31,0,9,2,0,0,5,5,2,0,1,0,0,0,2.441666666666667,0.0,1.4200000000000002,0.7274999999999999,0.0,0.0,2.650277777777778,1.0741666666666667,0.9641666666666667,0,0.21694444444444447,0.0,0.0,0.0,0.01,13.786388888888888
365,255,366,99118,2014-06-06 22:28:19,2014-06-06 08:25:31,1,404,1,2,2,3,2,0,0,1,4,9,2,1,0,2,1,1,0,0.6408333333333334,0.22222222222222224,0.0,0.0,0.8572222222222222,3.2305555555555556,3.663888888888889,0.39527777777777773,0.3555555555555555,0,0.711111111111111,0.5483333333333333,1.2197222222222224,0.0,0.013055555555555555,14.03361111111111
366,256,367,740139,2014-06-06 22:41:45,2014-06-06 08:25:33,1,414,1,3,3,4,4,3,1,3,1,9,2,1,0,2,0,1,0,0.4036111111111111,0.3675,0.7636111111111111,0.4936111111111111,1.9483333333333335,0.3894444444444444,3.731666666666667,0.35055555555555556,0.5975,0,0.7566666666666666,0.0,1.4219444444444445,0.0,0.0125,14.257500000000002
367,257,368,1093081,2014-06-06 21:14:02,2014-06-06 08:25:36,1,787,1,4,4,35,0,4,0,0,1,4,2,2,0,1,0,0,0,4.231944444444444,0.0,0.9016666666666667,0.0,0.0,0.7141666666666667,1.4138888888888888,0.4216666666666667,0.74,0,0.5219444444444444,0.0,0.0,0.0,0.01111111111111111,12.79611111111111
368,258,369,1297695,2014-06-06 21:24:25,2014-06-06 08:25:42,1,416,1,3,3,9,3,4,0,0,2,14,3,0,0,0,0,1,1,0.6783333333333333,0.2563888888888889,0.4869444444444444,0.0,0.0,0.9894444444444445,4.190555555555556,0.43444444444444447,0.0,0,0.0,0.0,1.1455555555555557,0.5813888888888888,0.010555555555555556,12.968055555555557
369,259,370,1482663,2014-06-06 13:33:05,2014-06-06 08:25:42,1,275,1,7,7,4,2,3,2,0,1,0,0,0,0,0,0,0,0,0.29055555555555557,0.7274999999999999,0.7427777777777779,0.5208333333333334,0.0,0.5322222222222223,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.015000000000000001,5.108055555555556
370,260,371,233486,2014-06-06 20:15:01,2014-06-06 08:25:43,1,594,2,3,6,11,5,3,3,1,2,7,2,2,0,0,0,0,0,0.7591666666666667,0.4905555555555556,0.6033333333333334,0.795,0.5722222222222223,1.1958333333333333,2.6975,0.35194444444444445,0.8677777777777779,0,0.0,0.0,0.0,0.0,0.013333333333333334,11.808333333333332
371,260,372,1528090,2014-06-06 20:21:08,2014-06-06 08:25:43,1,986,2,3,6,20,0,8,0,0,3,0,1,4,0,0,0,1,1,2.8255555555555554,0.0,0.9505555555555555,0.0,0.0,2.3408333333333333,0.0,0.15333333333333332,1.3433333333333333,0,0.0,0.0,1.2791666666666666,0.07722222222222223,0.012777777777777779,11.910833333333333
372,261,373,1718690,2014-06-06 22:20:47,2014-06-06 08:25:49,1,392,1,4,4,11,3,4,1,0,1,10,1,0,0,1,0,0,0,3.5444444444444443,0.2594444444444444,1.1452777777777778,0.3983333333333333,0.0,0.20777777777777778,4.151111111111111,0.2594444444444444,0.0,0,0.31611111111111106,0.0,0.0,0.0,0.01361111111111111,13.902500000000002
373,262,374,998575,2014-06-06 20:23:47,2014-06-06 08:25:55,1,266,2,1,5,5,1,3,0,1,6,3,2,0,0,1,0,0,1,0.6905555555555555,0.12055555555555555,0.37472222222222223,0.0,0.8075,4.5761111111111115,0.47805555555555557,0.46111111111111114,0.0,0,0.3894444444444444,0.0,0.0,0.8552777777777778,0.01138888888888889,11.953055555555556
374,262,375,1210500,2014-06-06 20:23:48,2014-06-06 08:25:55,1,273,2,4,5,5,1,3,0,1,6,3,2,0,0,1,0,0,1,0.6902777777777778,0.12111111111111111,0.375,0.0,0.8072222222222222,4.576388888888888,0.4772222222222222,0.4613888888888889,0.0,0,0.3894444444444444,0.0,0.0,0.8555555555555556,0.012222222222222221,11.9525
375,263,376,105331,2014-06-06 22:44:49,2014-06-06 08:26:06,1,505,2,2,3,8,2,5,0,3,1,9,1,1,0,2,0,0,0,2.8155555555555556,0.17222222222222222,0.9561111111111111,0.0,2.359166666666667,0.6130555555555556,3.311388888888889,0.17527777777777778,0.4005555555555556,0,0.9894444444444445,0.0,0.0,0.0,0.011666666666666665,14.300277777777778
376,263,377,1397469,2014-06-06 22:44:27,2014-06-06 08:26:06,1,1164,2,1,3,33,0,9,2,0,2,5,4,0,0,1,0,1,0,3.4650000000000003,0.0,1.203888888888889,0.6472222222222223,0.0,1.465,2.2994444444444446,0.7752777777777777,0.0,0,0.10444444444444444,0.0,1.140277777777778,0.0,0.01,14.295833333333334
377,264,378,2059479,2014-06-06 21:30:42,2014-06-06 08:26:17,1,502,1,4,4,11,2,3,3,1,3,8,3,0,0,0,0,0,0,2.2875,0.2225,0.25972222222222224,0.9013888888888889,0.8780555555555555,1.8280555555555555,2.9519444444444445,0.7791666666666667,0.0,0,0.0,0.0,0.0,0.0,0.011944444444444445,13.061666666666667
378,265,379,1749640,2014-06-06 22:39:03,2014-06-06 08:26:26,1,457,1,2,2,12,3,4,0,7,1,11,2,1,0,0,0,0,0,2.193611111111111,0.34833333333333333,0.4805555555555555,0.0,4.23,0.39694444444444443,3.225277777777778,0.6919444444444445,0.40472222222222226,0,0.0,0.0,0.0,0.0,0.008611111111111113,14.201666666666666
379,266,380,111975,2014-06-06 22:21:12,2014-06-06 08:26:39,1,398,1,3,3,11,5,1,3,0,0,14,2,1,0,1,0,0,0,2.1375,0.9313888888888889,0.10472222222222222,1.1233333333333335,0.0,0.0,3.9005555555555556,0.47055555555555556,0.3525,0,0.1922222222222222,0.0,0.0,0.0,0.01111111111111111,13.898055555555555
380,267,381,896394,2014-06-06 21:23:18,2014-06-06 08:27:02,1,647,2,2,5,9,1,4,2,2,2,5,0,1,0,1,1,0,2,0.7044444444444444,0.11583333333333333,0.3236111111111111,1.0611111111111111,1.7888888888888888,1.581111111111111,1.9925,0.0,0.14472222222222222,0,0.14527777777777778,0.40555555555555556,0.0,1.4394444444444443,0.013333333333333334,12.924444444444443
381,267,382,241972,2014-06-06 21:27:21,2014-06-06 08:27:02,1,815,2,3,5,24,0,11,2,0,1,5,2,2,0,1,0,0,0,3.561111111111111,0.0,2.2169444444444446,0.5366666666666667,0.0,0.4513888888888889,1.5594444444444444,0.3108333333333333,0.6266666666666667,0,0.5563888888888889,0.0,0.0,0.0,0.011666666666666665,12.993611111111113
382,268,383,171066,2014-06-06 21:35:52,2014-06-06 08:27:03,1,414,1,5,5,9,2,3,1,0,1,8,5,1,0,2,0,0,0,1.193611111111111,0.2436111111111111,0.6233333333333333,0.2486111111111111,0.0,0.5363888888888888,2.8808333333333334,1.0305555555555557,0.275,0,1.0261111111111112,0.0,0.0,0.0,0.015277777777777777,13.131666666666668
383,269,384,1562534,2014-06-06 22:16:03,2014-06-06 08:27:10,1,721,1,2,2,10,0,6,2,0,3,6,3,1,0,1,0,1,0,1.7958333333333334,0.0,0.6741666666666667,0.8530555555555555,0.0,1.7627777777777778,2.9844444444444442,0.7741666666666667,0.6125,0,0.4147222222222222,0.0,1.1400000000000001,0.0,0.010833333333333334,13.803888888888888
384,270,385,704004,2014-06-06 21:21:52,2014-06-06 08:27:12,1,596,3,4,8,32,0,2,3,0,1,5,1,1,0,1,0,0,1,4.897777777777778,0.0,0.09472222222222222,0.6630555555555555,0.0,0.2722222222222222,1.7302777777777778,0.1502777777777778,0.6358333333333334,0,0.2638888888888889,0.0,0.0,0.5622222222222223,0.008888888888888889,12.902222222222221
385,270,386,46423,2014-06-06 21:21:44,2014-06-06 08:27:12,1,609,3,3,8,34,0,3,2,0,2,7,2,0,0,1,0,0,1,3.901111111111111,0.0,0.2575,0.2513888888888889,0.0,1.1502777777777777,2.6883333333333335,0.31472222222222224,0.0,0,0.32083333333333336,0.0,0.0,0.5405555555555555,0.012222222222222221,12.896666666666667
386,270,387,137622,2014-06-06 21:19:58,2014-06-06 08:27:12,1,1220,3,1,8,34,0,10,2,0,0,2,3,3,0,1,0,0,0,5.03,0.0,0.9888888888888889,0.5069444444444444,0.0,0.0,0.37138888888888894,0.6238888888888888,1.0486111111111112,0,0.34861111111111115,0.0,0.0,0.0,0.013055555555555555,12.866388888888888
387,271,388,135051,2014-06-06 20:31:12,2014-06-06 08:27:13,3,780,1,4,4,15,9,7,0,0,1,1,0,1,0,0,0,0,0,1.3480555555555556,0.9011111111111112,1.3341666666666667,0.0,0.0,0.3397222222222222,0.40805555555555556,0.0,0.5630555555555555,0,0.0,0.0,0.0,0.0,2.7075,9.35888888888889
388,272,389,950716,2014-06-06 20:28:18,2014-06-06 08:27:14,1,486,1,4,4,7,5,4,3,0,1,7,1,1,0,2,0,0,0,0.4691666666666666,0.4683333333333334,0.9352777777777778,1.3719444444444444,0.0,0.1763888888888889,2.3644444444444446,0.21444444444444447,0.18305555555555555,0,1.1636111111111112,0.0,0.0,0.0,0.015000000000000001,12.002777777777778
389,273,390,216900,2014-06-06 21:26:47,2014-06-06 08:27:20,1,427,1,3,3,4,7,6,0,0,7,1,0,0,0,0,0,0,1,0.615,1.2055555555555555,0.6666666666666666,0.0,0.0,4.739166666666667,0.5858333333333333,0.0,0.0,0,0.0,0.0,0.0,0.9436111111111111,0.015000000000000001,12.975833333333334
390,274,391,1739814,2014-06-06 22:25:07,2014-06-06 08:27:27,1,428,1,4,4,7,3,0,1,3,4,7,0,0,0,0,0,1,0,2.319166666666667,0.25083333333333335,0.0,0.37194444444444447,1.8122222222222222,1.756388888888889,2.888611111111111,0.0,0.0,0,0.0,0.0,1.3258333333333332,0.0,0.014166666666666666,13.946944444444444
391,275,392,1434450,2014-06-06 21:36:02,2014-06-06 08:27:27,1,159,1,4,4,4,0,0,1,0,9,7,0,0,0,0,0,0,0,1.1633333333333333,0.0,0.0,0.6063888888888889,0.0,6.648055555555556,1.751111111111111,0.0,0.0,0,0.0,0.0,0.0,0.0,0.01138888888888889,13.131666666666668
392,276,393,96152,2014-06-06 22:16:36,2014-06-06 08:27:30,1,625,1,4,4,10,2,3,1,0,2,7,2,2,0,1,0,1,0,2.344444444444444,0.27027777777777773,0.8222222222222223,0.3397222222222222,0.0,0.9375,2.226111111111111,0.3988888888888889,0.7533333333333334,0,0.19555555555555554,0.0,1.333611111111111,0.0,0.01583333333333333,13.8025
393,277,394,1975742,2014-06-06 21:32:45,2014-06-06 08:27:33,1,842,2,4,7,25,0,4,3,0,0,7,4,1,0,0,0,0,1,3.4336111111111114,0.0,0.43194444444444446,1.0394444444444444,0.0,0.0,2.813888888888889,0.8344444444444445,0.5163888888888889,0,0.0,0.0,0.0,0.8255555555555555,0.012222222222222221,13.074444444444445
394,277,395,232689,2014-06-06 21:33:14,2014-06-06 08:27:33,1,928,2,3,7,35,0,5,1,0,2,4,1,2,0,0,1,0,0,3.993333333333333,0.0,0.4994444444444444,0.5802777777777778,0.0,1.228611111111111,1.5869444444444445,0.0925,0.7091666666666666,0,0.0,0.4294444444444444,0.0,0.0,0.015555555555555555,13.079166666666666
395,278,396,1279087,2014-06-06 21:42:56,2014-06-06 08:27:33,1,695,2,2,6,11,2,5,2,0,0,8,1,2,0,0,0,1,2,0.9875,0.18583333333333335,1.3219444444444444,0.6652777777777777,0.0,0.0,2.3280555555555558,0.2722222222222222,0.3527777777777778,0,0.0,0.0,0.875,1.7419444444444445,0.013055555555555555,13.243333333333334
396,278,397,1494148,2014-06-06 21:43:27,2014-06-06 08:27:33,1,817,2,4,6,26,0,5,2,0,1,4,2,4,0,0,0,0,2,3.2325,0.0,0.4788888888888889,0.4805555555555555,0.0,0.3272222222222222,1.3005555555555555,0.41777777777777775,1.7291666666666667,0,0.0,0.0,0.0,1.388611111111111,0.011944444444444445,13.253055555555555
397,279,398,577571,2014-06-06 20:21:07,2014-06-06 08:27:41,1,477,1,2,2,3,6,5,2,1,5,4,0,1,0,0,0,0,0,0.29694444444444446,0.5466666666666666,0.7977777777777778,0.575,0.6788888888888889,4.425,1.3744444444444446,0.0,0.535,0,0.0,0.0,0.0,0.0,0.009722222222222222,11.880833333333332
398,280,399,528530,2014-06-06 22:47:25,2014-06-06 08:27:52,1,699,1,2,2,11,5,8,2,2,0,11,1,1,0,2,0,0,0,0.9969444444444445,1.1897222222222223,0.8938888888888888,0.8836111111111111,1.1802777777777778,0.0,3.8866666666666663,0.2036111111111111,0.2175,0,0.5641666666666667,0.0,0.0,0.0,0.010833333333333334,14.314999999999998
399,281,400,2064523,2014-06-06 21:29:29,2014-06-06 08:28:02,1,732,2,3,7,8,4,4,3,3,4,4,1,2,0,0,0,0,0,0.7883333333333333,0.7766666666666667,0.6694444444444444,1.4141666666666666,1.5594444444444444,3.0186111111111114,1.6961111111111111,0.26361111111111113,0.8266666666666667,0,0.0,0.0,0.0,0.0,0.01111111111111111,13.013055555555557
400,281,401,1909047,2014-06-06 21:34:12,2014-06-06 08:28:02,1,903,2,4,7,34,0,10,1,0,2,1,2,3,0,0,0,0,0,6.145277777777777,0.0,0.9388888888888889,0.18333333333333332,0.0,1.1,0.5202777777777777,0.33305555555555555,1.1733333333333333,0,0.0,0.0,0.0,0.0,0.01111111111111111,13.091666666666667
401,282,402,1898399,2014-06-06 13:29:18,2014-06-06 08:28:02,1,316,1,5,5,4,0,2,0,0,1,2,1,0,0,0,0,1,0,0.9447222222222221,0.0,0.20472222222222222,0.0,0.0,0.12666666666666665,0.7783333333333334,0.09888888888888889,0.0,0,0.0,0.0,1.2741666666666667,0.0,0.014444444444444446,5.006666666666667
